image_name,good,crack,corrossion
image_1136.jpg,0.66,0.33,0.0
image_1137.jpg,0.0,1.0,0.0
image_1138.jpg,0.66,1.0,0.0
image_1139.jpg,1.0,0.33,0.0
image_1140.jpg,0.33,0.66,0.0
image_1141.jpg,0.0,1.0,0.0
image_1142.jpg,0.0,1.0,0.0
image_1143.jpg,0.33,0.66,0.0
image_1144.jpg,0.0,1.0,0.0
image_1145.jpg,0.0,1.0,0.0
image_1146.jpg,0.66,0.33,0.0
image_1147.jpg,0.33,0.33,0.0
image_1148.jpg,0.33,1.0,0.0
image_1149.jpg,0.66,0.33,0.0
image_1150.jpg,0.0,1.0,0.0
image_1151.jpg,0.0,1.0,0.0
image_1152.jpg,0.66,0.33,0.0
image_1153.jpg,0.33,0.66,0.0
image_1154.jpg,0.33,0.66,0.0
image_1155.jpg,0.33,1.0,0.0
image_1156.jpg,0.33,0.66,0.0
image_1157.jpg,0.66,0.33,0.0
image_1158.jpg,1.0,0.33,0.0
image_1159.jpg,1.0,0.33,0.0
image_1160.jpg,0.33,1.0,0.0
image_1161.jpg,0.66,0.33,0.0
image_1163.jpg,0.66,0.33,0.0
image_1164.jpg,0.66,1.0,0.0
image_1165.jpg,0.66,1.0,0.0
image_1166.jpg,0.0,1.0,0.0
image_1167.jpg,0.0,1.0,0.0
image_1168.jpg,0.33,0.66,0.0
image_1169.jpg,0.0,1.0,0.0
image_1170.jpg,0.66,0.33,0.0
image_1171.jpg,0.0,1.0,0.0
image_1172.jpg,1.0,0.33,0.0
image_1173.jpg,0.66,1.0,0.0
image_1174.jpg,0.66,1.0,0.0
image_1175.jpg,1.0,1.0,0.0
image_1176.jpg,1.0,0.33,0.0
image_1177.jpg,1.0,0.33,0.0
image_1179.jpg,0.33,0.33,0.0
image_1180.jpg,0.66,0.33,0.0
image_1181.jpg,0.66,0.33,0.0
image_1182.jpg,0.66,0.33,0.0
image_1183.jpg,1.0,0.33,0.0
image_1184.jpg,1.0,0.33,0.0
image_1185.jpg,1.0,0.33,0.0
image_1186.jpg,0.0,1.0,0.0
image_1187.jpg,0.33,0.66,0.0
image_1189.jpg,0.66,0.33,0.0
image_1191.jpg,1.0,0.33,0.0
image_1192.jpg,0.66,0.33,0.0
image_1193.jpg,0.66,0.33,0.0
image_1194.jpg,0.33,1.0,0.0
image_1195.jpg,0.33,1.0,0.0
image_1196.jpg,0.33,1.0,0.0
image_1197.jpg,0.0,1.0,0.0
image_1198.jpg,0.66,0.33,0.0
image_1199.jpg,0.0,1.0,0.0
image_1200.jpg,1.0,0.33,0.0
image_1201.jpg,0.66,0.33,0.0
image_1202.jpg,1.0,1.0,0.0
image_1203.jpg,0.66,0.33,0.0
image_1204.jpg,0.66,1.0,0.0
image_1205.jpg,1.0,0.33,0.0
image_1206.jpg,0.0,1.0,0.0
image_1207.jpg,0.33,1.0,0.0
image_1208.jpg,0.66,0.33,0.0
image_1209.jpg,0.0,1.0,0.0
image_1211.jpg,1.0,0.33,0.0
image_1213.jpg,0.33,1.0,0.0
image_1214.jpg,1.0,0.0,0.0
image_1215.jpg,0.66,0.33,0.0
image_1216.jpg,0.0,1.0,0.0
image_1217.jpg,0.0,1.0,0.0
image_1218.jpg,0.66,0.33,0.0
image_1219.jpg,0.0,1.0,0.0
image_1220.jpg,0.33,1.0,0.0
image_1224.jpg,0.33,0.33,0.0
image_1225.jpg,0.33,0.66,0.0
image_1226.jpg,0.0,1.0,0.0
image_1227.jpg,0.66,0.33,0.0
image_1228.jpg,0.33,0.66,0.0
image_1229.jpg,0.0,1.0,0.0
image_1231.jpg,0.33,1.0,0.0
image_1232.jpg,0.66,0.33,0.0
image_1234.jpg,0.0,1.0,0.0
image_1235.jpg,0.0,0.33,0.0
image_1236.jpg,0.66,0.33,0.0
image_1237.jpg,0.66,1.0,0.0
image_1238.jpg,0.33,1.0,0.0
image_1239.jpg,0.0,0.33,0.0
image_1240.jpg,1.0,1.0,0.0
image_1242.jpg,1.0,0.33,0.0
image_1244.jpg,0.66,1.0,0.0
image_1246.jpg,0.33,0.33,0.0
image_1247.jpg,0.66,0.33,0.0
image_1248.jpg,0.66,0.0,0.0
image_1249.jpg,0.33,1.0,0.0
image_1250.jpg,0.66,0.33,0.0
image_1251.jpg,0.33,0.66,0.0
image_1252.jpg,0.66,0.33,0.0
image_1253.jpg,0.0,1.0,0.0
image_1254.jpg,0.66,0.66,0.0
image_1255.jpg,0.33,1.0,0.0
image_1256.jpg,0.66,0.33,0.0
image_1257.jpg,0.0,0.66,0.0
image_1258.jpg,0.0,0.66,0.0
image_1259.jpg,0.0,1.0,0.0
image_1260.jpg,0.0,1.0,0.0
image_1261.jpg,0.33,1.0,0.0
image_1262.jpg,1.0,0.33,0.0
image_1263.jpg,0.0,1.0,0.0
image_1264.jpg,0.0,1.0,0.0
image_1266.jpg,0.33,1.0,0.0
image_1267.jpg,0.0,0.66,0.0
image_1268.jpg,1.0,0.0,0.0
image_1270.jpg,0.0,1.0,0.0
image_1271.jpg,1.0,0.33,0.0
image_1272.jpg,0.33,0.33,0.0
image_1273.jpg,1.0,0.0,0.0
image_1275.jpg,0.33,0.66,0.0
image_1276.jpg,0.33,1.0,0.0
image_1277.jpg,0.66,0.33,0.0
image_1278.jpg,0.0,1.0,0.0
image_1279.jpg,0.0,1.0,0.0
image_1280.jpg,0.0,1.0,0.0
image_1282.jpg,0.0,1.0,0.0
image_1284.jpg,1.0,0.0,0.0
image_1285.jpg,0.0,1.0,0.0
image_1286.jpg,0.0,0.66,0.0
image_1287.jpg,1.0,1.0,0.0
image_1288.jpg,0.0,1.0,0.0
image_1289.jpg,0.0,1.0,0.0
image_1290.jpg,0.0,1.0,0.0
image_1292.jpg,0.0,1.0,0.0
image_1293.jpg,0.33,1.0,0.0
image_1294.jpg,0.66,1.0,0.0
image_1295.jpg,0.66,1.0,0.0
image_1296.jpg,0.33,1.0,0.0
image_1298.jpg,0.33,0.33,0.0
image_1299.jpg,0.66,0.33,0.0
image_1300.jpg,0.0,1.0,0.0
image_1301.jpg,0.33,1.0,0.0
image_1302.jpg,1.0,0.33,0.0
image_1304.jpg,1.0,0.33,0.0
image_1307.jpg,0.66,0.0,0.0
image_1309.jpg,1.0,0.0,0.0
image_1310.jpg,0.66,0.0,0.0
image_1311.jpg,0.66,0.0,0.0
image_1312.jpg,0.66,0.0,0.0
image_1314.jpg,0.66,0.0,0.0
image_1315.jpg,0.66,0.0,0.0
image_1316.jpg,0.66,0.0,0.0
image_1318.jpg,0.66,0.0,0.0
image_1319.jpg,0.66,0.0,0.0
image_1320.jpg,0.66,0.0,0.0
image_1321.jpg,0.66,0.0,0.0
image_1322.jpg,0.66,0.0,0.0
image_1329.jpg,1.0,0.0,0.0
image_1338.jpg,0.66,0.0,0.0
image_1342.jpg,0.66,0.33,0.0
image_1344.jpg,1.0,0.33,0.0
image_1345.jpg,1.0,0.0,0.0
image_1347.jpg,1.0,0.0,0.0
image_1353.jpg,1.0,0.0,0.0
image_1356.jpg,0.66,0.0,0.0
image_1358.jpg,0.66,0.0,0.0
image_1359.jpg,0.66,0.0,0.0
image_1360.jpg,0.66,0.0,0.0
image_1361.jpg,0.66,0.0,0.0
image_1362.jpg,1.0,0.0,0.0
image_1363.jpg,0.66,0.0,0.0
image_1365.jpg,1.0,0.0,0.0
image_1366.jpg,0.0,1.0,0.0
image_1367.jpg,0.0,1.0,0.0
image_1368.jpg,0.0,1.0,0.0
image_1369.jpg,0.0,0.66,0.0
image_1370.jpg,0.0,0.66,0.0
image_1371.jpg,0.0,1.0,0.0
image_1372.jpg,0.0,1.0,0.0
image_1373.jpg,0.0,1.0,0.0
image_1374.jpg,0.66,0.66,0.0
image_1375.jpg,0.66,1.0,0.0
image_1376.jpg,0.66,0.33,0.0
image_1377.jpg,0.66,0.33,0.0
image_1378.jpg,0.33,1.0,0.0
image_1379.jpg,0.33,0.33,0.0
image_1380.jpg,0.33,1.0,0.0
image_1381.jpg,0.33,1.0,0.0
image_1382.jpg,0.33,0.66,0.0
image_1383.jpg,0.33,1.0,0.0
image_1384.jpg,1.0,0.0,0.0
image_1385.jpg,1.0,0.33,0.0
image_1386.jpg,0.66,0.0,0.0
image_1387.jpg,0.66,0.0,0.0
image_1388.jpg,0.66,0.0,0.0
image_1389.jpg,0.66,0.0,0.0
image_1391.jpg,0.66,0.33,0.0
image_1392.jpg,0.66,0.33,0.0
image_1395.jpg,1.0,0.0,0.0
image_1396.jpg,0.66,1.0,0.0
image_1397.jpg,1.0,0.0,0.0
image_1398.jpg,1.0,0.0,0.0
image_1399.jpg,0.66,0.0,0.0
image_1404.jpg,1.0,0.33,0.0
image_1405.jpg,0.33,0.66,0.0
image_1406.jpg,0.0,0.0,1.0
image_1407.jpg,0.33,0.33,0.0
image_1408.jpg,0.33,1.0,0.0
image_1410.jpg,1.0,0.0,0.0
image_1416.jpg,0.66,0.0,0.0
image_1417.jpg,0.66,0.33,0.0
image_1418.jpg,1.0,0.0,0.0
image_1419.jpg,1.0,0.0,0.0
image_1421.jpg,0.66,0.0,0.0
image_1423.jpg,0.66,0.0,0.0
image_1425.jpg,0.66,1.0,0.0
image_1426.jpg,0.0,1.0,0.0
image_1427.jpg,0.33,0.0,0.0
image_1428.jpg,0.0,0.33,0.0
image_1429.jpg,0.66,0.0,0.0
image_1430.jpg,0.66,0.0,0.0
image_1431.jpg,0.33,0.33,0.0
image_1432.jpg,0.33,1.0,0.0
image_1433.jpg,0.33,1.0,0.0
image_1434.jpg,0.66,0.0,0.0
image_1435.jpg,0.66,0.0,0.0
image_1436.jpg,0.66,0.33,0.0
image_1437.jpg,0.66,0.33,0.0
image_1438.jpg,0.66,0.33,0.0
image_1439.jpg,1.0,0.33,0.0
image_1440.jpg,0.66,0.33,0.0
image_1441.jpg,1.0,0.0,0.0
image_1442.jpg,1.0,0.0,0.0
image_1445.jpg,0.66,0.33,0.0
image_1446.jpg,0.66,0.0,0.0
image_1447.jpg,1.0,0.33,0.0
image_1450.jpg,0.66,0.0,0.0
image_1451.jpg,0.66,1.0,0.0
image_1456.jpg,1.0,0.0,0.0
image_1458.jpg,0.66,0.33,0.0
image_1459.jpg,0.66,0.33,0.0
image_1460.jpg,0.66,0.33,0.0
image_1461.jpg,0.66,0.66,0.0
image_1462.jpg,0.66,0.0,0.0
image_1463.jpg,0.66,0.0,0.0
image_1464.jpg,1.0,0.33,0.0
image_1465.jpg,1.0,0.33,0.0
image_1467.jpg,0.0,1.0,0.0
image_1470.jpg,1.0,0.0,0.0
image_1472.jpg,1.0,0.66,0.0
image_1473.jpg,1.0,0.33,0.0
image_1474.jpg,1.0,0.0,0.0
image_1476.jpg,0.66,0.0,0.0
image_1477.jpg,1.0,0.0,0.33
image_1478.jpg,1.0,0.33,0.0
image_1479.jpg,0.66,0.0,0.0
image_1480.jpg,0.66,0.0,0.0
image_1486.jpg,0.66,0.0,0.0
image_1487.jpg,0.66,0.0,0.0
image_1488.jpg,0.66,0.0,0.0
image_1489.jpg,1.0,0.0,0.0
image_1492.jpg,1.0,0.0,0.0
image_1495.jpg,1.0,0.0,0.0
image_1497.jpg,1.0,0.33,0.0
image_1503.jpg,1.0,0.33,0.0
image_1505.jpg,1.0,0.33,0.0
image_1507.jpg,1.0,0.33,0.0
image_1509.jpg,1.0,0.33,0.0
image_1515.jpg,1.0,0.0,0.0
image_1524.jpg,1.0,0.33,0.0
image_1527.jpg,1.0,0.0,0.0
image_1534.jpg,1.0,0.0,0.0
image_1535.jpg,1.0,0.0,0.0
image_1536.jpg,0.66,0.0,0.0
image_1537.jpg,1.0,0.0,0.0
image_1545.jpg,1.0,0.0,0.0
image_1546.jpg,0.66,0.0,0.33
image_1547.jpg,0.33,1.0,0.0
image_1548.jpg,1.0,0.0,0.33
image_1550.jpg,0.66,0.0,0.0
image_1551.jpg,0.33,1.0,0.0
image_1552.jpg,0.33,0.66,0.0
image_1553.jpg,0.33,0.66,0.0
image_1557.jpg,0.66,0.33,0.0
image_1558.jpg,0.66,0.0,0.33
image_1559.jpg,0.66,1.0,0.0
image_1563.jpg,0.66,1.0,0.0
image_1565.jpg,0.33,0.66,0.0
image_1566.jpg,0.33,0.0,0.0
image_1567.jpg,0.66,0.0,0.0
image_1569.jpg,0.66,1.0,0.0
image_1570.jpg,0.66,0.0,0.0
image_1571.jpg,1.0,0.33,0.0
image_1576.jpg,0.66,0.0,0.0
image_1577.jpg,0.66,1.0,0.0
image_1580.jpg,1.0,0.0,0.0
image_1581.jpg,1.0,0.0,0.0
image_1582.jpg,0.33,0.66,0.0
image_1583.jpg,1.0,0.0,0.0
image_1586.jpg,0.33,0.33,0.0
image_1590.jpg,0.66,0.0,0.0
image_1592.jpg,0.66,0.0,0.0
image_1595.jpg,0.66,0.0,0.0
image_1596.jpg,0.33,0.0,0.0
image_1599.jpg,1.0,0.33,0.0
image_1600.jpg,0.66,1.0,0.0
image_1601.jpg,0.66,0.0,0.0
image_1602.jpg,1.0,0.0,0.0
image_1604.jpg,0.66,0.0,0.0
image_1606.jpg,0.66,0.33,0.0
image_1607.jpg,0.33,0.33,0.0
image_1608.jpg,0.66,0.33,0.0
image_1616.jpg,0.66,0.33,0.0
image_1617.jpg,0.66,0.33,0.0
image_1618.jpg,0.66,0.33,0.0
image_1619.jpg,0.66,0.33,0.0
image_1620.jpg,0.66,0.66,0.0
image_1621.jpg,0.66,0.0,0.0
image_1622.jpg,0.33,0.66,0.0
image_1623.jpg,0.66,0.33,0.0
image_1624.jpg,0.33,0.33,0.0
image_1625.jpg,0.33,0.33,0.0
image_1626.jpg,0.33,0.33,0.0
image_1627.jpg,0.66,0.33,0.0
image_1628.jpg,0.66,0.33,0.0
image_1629.jpg,0.66,0.33,0.0
image_1630.jpg,1.0,0.33,0.0
image_1632.jpg,0.0,0.66,0.0
image_1633.jpg,0.0,0.66,0.0
image_1634.jpg,0.33,0.66,0.0
image_1635.jpg,0.33,0.66,0.0
image_1636.jpg,0.66,1.0,0.0
image_1637.jpg,0.66,0.0,0.0
image_1638.jpg,0.66,0.33,0.0
image_1639.jpg,0.66,0.0,0.0
image_1640.jpg,0.33,0.66,0.0
image_1641.jpg,0.33,0.66,0.0
image_1642.jpg,0.66,0.33,0.0
image_1643.jpg,0.66,0.33,0.0
image_1644.jpg,0.0,1.0,0.0
image_1645.jpg,0.66,0.33,0.0
image_1646.jpg,0.66,0.0,0.0
image_1647.jpg,0.0,1.0,0.0
image_1648.jpg,0.66,0.33,0.0
image_1650.jpg,0.33,0.66,0.0
image_1651.jpg,0.33,0.66,0.0
image_1652.jpg,0.0,0.66,0.0
image_1653.jpg,0.33,0.66,0.0
image_1654.jpg,0.33,1.0,0.0
image_1655.jpg,0.33,0.66,0.0
image_1656.jpg,0.33,0.33,0.0
image_1657.jpg,0.33,1.0,0.0
image_1658.jpg,0.66,0.0,0.0
image_1660.jpg,0.66,0.0,0.0
image_1662.jpg,0.0,0.66,0.0
image_1663.jpg,0.66,0.33,0.0
image_1664.jpg,0.66,0.0,0.0
image_1665.jpg,0.66,0.33,0.0
image_1675.jpg,1.0,0.0,0.0
image_1677.jpg,1.0,0.33,0.0
image_1680.jpg,1.0,0.33,0.0
image_1683.jpg,1.0,0.0,0.0
image_1686.jpg,1.0,0.0,0.0
image_1691.jpg,1.0,0.0,0.0
image_1695.jpg,1.0,0.0,0.0
image_1696.jpg,1.0,0.0,0.0
image_1700.jpg,1.0,0.0,0.0
image_1701.jpg,1.0,0.33,0.0
image_1703.jpg,1.0,0.0,0.0
image_1711.jpg,1.0,0.0,0.0
image_1712.jpg,1.0,0.0,0.0
image_1716.jpg,1.0,0.0,0.0
image_1717.jpg,0.66,0.0,0.0
image_1718.jpg,1.0,0.0,0.0
image_1719.jpg,0.66,0.0,0.0
image_1720.jpg,0.66,0.0,0.0
image_1721.jpg,0.66,0.0,0.0
image_1722.jpg,0.66,0.0,0.0
image_1725.jpg,0.66,0.0,0.0
image_1727.jpg,1.0,0.0,0.0
image_1729.jpg,1.0,0.0,0.0
image_1741.jpg,0.66,0.0,0.0
image_1744.jpg,1.0,0.0,0.0
image_1750.jpg,1.0,0.0,0.0
image_1751.jpg,1.0,0.0,0.0
image_1752.jpg,1.0,0.0,0.0
image_1758.jpg,1.0,0.0,0.0
image_1762.jpg,1.0,0.0,0.0
image_1763.jpg,0.66,0.0,0.0
image_1767.jpg,1.0,0.0,0.0
image_1769.jpg,1.0,0.0,0.0
image_1773.jpg,1.0,0.0,0.0
image_1774.jpg,0.66,0.0,0.0
image_1775.jpg,1.0,0.0,0.0
image_1778.jpg,1.0,0.0,0.0
image_1779.jpg,1.0,0.0,0.0
image_1782.jpg,0.66,0.0,0.0
image_1784.jpg,1.0,0.0,0.0
image_1787.jpg,1.0,0.0,0.0
image_1794.jpg,1.0,0.0,0.0
image_1796.jpg,1.0,0.0,0.0
image_1799.jpg,1.0,0.0,0.0
image_1802.jpg,0.66,0.0,0.0
image_1806.jpg,1.0,0.0,0.0
image_1813.jpg,1.0,0.0,0.0
image_1816.jpg,1.0,0.0,0.0
image_1817.jpg,1.0,0.0,0.0
image_1818.jpg,1.0,0.0,0.0
image_1821.jpg,0.66,0.0,0.0
image_1823.jpg,1.0,0.0,0.0
image_1824.jpg,0.66,0.0,0.0
image_1825.jpg,0.66,0.0,0.0
image_1826.jpg,1.0,0.0,0.0
image_1829.jpg,0.66,0.0,0.0
image_1833.jpg,1.0,0.0,0.0
image_1836.jpg,0.66,0.0,0.0
image_1838.jpg,1.0,0.0,0.0
image_1839.jpg,1.0,0.0,0.0
image_1844.jpg,0.66,0.0,0.0
image_1846.jpg,0.66,0.0,0.0
image_1847.jpg,0.66,0.0,0.0
image_1849.jpg,0.66,0.0,0.0
image_1850.jpg,1.0,0.0,0.0
image_1853.jpg,0.66,0.33,0.0
image_1860.jpg,1.0,0.0,0.0
image_1861.jpg,1.0,0.0,0.0
image_1862.jpg,0.66,0.33,0.0
image_1864.jpg,1.0,0.0,0.0
image_1866.jpg,0.66,0.0,0.0
image_1867.jpg,1.0,0.0,0.0
image_1868.jpg,0.66,0.0,0.0
image_1873.jpg,0.66,0.66,0.0
image_1874.jpg,1.0,0.33,0.0
image_1876.jpg,1.0,0.0,0.0
image_1877.jpg,1.0,0.0,0.0
image_1881.jpg,1.0,0.0,0.0
image_1886.jpg,0.66,0.0,0.0
image_1887.jpg,1.0,0.0,0.0
image_1888.jpg,0.66,0.0,0.0
image_1892.jpg,1.0,0.0,0.0
image_1893.jpg,0.66,0.33,0.0
image_1906.jpg,0.66,0.0,0.0
image_1907.jpg,1.0,0.33,0.0
image_1908.jpg,1.0,0.0,0.0
image_1909.jpg,1.0,0.33,0.0
image_1911.jpg,1.0,0.0,0.0
image_1912.jpg,1.0,0.0,0.0
image_1918.jpg,1.0,0.0,0.0
image_1920.jpg,1.0,0.0,0.0
image_1921.jpg,1.0,0.0,0.0
image_1923.jpg,1.0,0.0,0.0
image_1926.jpg,1.0,0.0,0.0
image_1933.jpg,1.0,0.0,0.0
image_1939.jpg,1.0,0.0,0.0
image_1943.jpg,1.0,0.0,0.0
image_1945.jpg,1.0,0.0,0.0
image_1947.jpg,0.66,0.0,0.0
image_1948.jpg,1.0,0.0,0.0
image_1951.jpg,1.0,0.0,0.0
image_1957.jpg,1.0,0.0,0.0
image_1959.jpg,1.0,0.0,0.0
image_1960.jpg,1.0,0.0,0.0
image_1966.jpg,1.0,0.0,0.0
image_1969.jpg,1.0,0.0,0.0
image_1973.jpg,1.0,0.0,0.0
image_1978.jpg,1.0,0.0,0.0
image_1982.jpg,1.0,0.0,0.0
image_1985.jpg,1.0,0.0,0.33
image_1986.jpg,1.0,0.0,0.33
image_1988.jpg,1.0,0.0,0.33
image_1990.jpg,1.0,0.0,0.0
image_1993.jpg,1.0,0.0,0.0
image_2006.jpg,1.0,0.0,0.0
image_2007.jpg,1.0,0.0,0.0
image_2012.jpg,1.0,0.0,0.0
image_2014.jpg,1.0,0.0,0.0
image_2018.jpg,1.0,0.0,0.0
image_2020.jpg,1.0,0.0,0.0
image_2024.jpg,0.0,0.0,0.0
image_2026.jpg,1.0,0.0,0.0
image_2032.jpg,1.0,0.33,0.0
image_2037.jpg,1.0,0.0,0.0
image_2047.jpg,1.0,0.0,0.0
image_2049.jpg,1.0,0.0,0.0
image_2050.jpg,1.0,0.0,0.0
image_2051.jpg,1.0,0.0,0.0
image_2055.jpg,1.0,0.0,0.0
image_2057.jpg,1.0,0.0,0.0
image_2058.jpg,1.0,0.0,0.0
image_2061.jpg,1.0,0.0,0.0
image_2063.jpg,1.0,0.0,0.0
image_2068.jpg,0.66,0.33,0.0
image_2071.jpg,1.0,0.33,0.0
image_2073.jpg,1.0,0.33,0.0
image_2074.jpg,1.0,0.0,0.0
image_2079.jpg,1.0,0.0,0.0
image_2080.jpg,1.0,0.33,0.0
image_2090.jpg,1.0,0.0,0.33
image_2093.jpg,1.0,0.0,0.0
image_2096.jpg,1.0,0.0,0.0
image_2100.jpg,1.0,0.0,0.0
image_2101.jpg,1.0,0.0,0.0
image_2106.jpg,1.0,0.0,0.0
image_2108.jpg,1.0,0.0,0.0
image_2114.jpg,1.0,0.0,0.0
image_2119.jpg,1.0,0.0,0.0
image_2124.jpg,1.0,0.0,0.0
image_2128.jpg,1.0,0.0,0.0
image_2133.jpg,1.0,0.0,0.0
image_2138.jpg,1.0,0.0,0.0
image_2141.jpg,1.0,0.0,0.0
image_2143.jpg,1.0,0.0,0.0
image_2146.jpg,0.66,0.0,0.0
image_2148.jpg,1.0,0.0,0.0
image_2154.jpg,0.66,1.0,0.0
image_2156.jpg,1.0,0.0,0.0
image_2159.jpg,0.33,0.0,0.0
image_2161.jpg,1.0,0.33,0.0
image_2164.jpg,1.0,0.0,0.0
image_2165.jpg,1.0,0.0,0.0
image_2168.jpg,1.0,0.0,0.0
image_2170.jpg,0.66,0.0,0.0
image_2174.jpg,1.0,0.0,0.0
image_2176.jpg,1.0,0.0,0.0
image_2178.jpg,1.0,0.0,0.0
image_2182.jpg,1.0,0.0,0.0
image_2192.jpg,1.0,0.0,0.0
image_2199.jpg,1.0,0.0,0.0
image_2216.jpg,1.0,0.0,0.0
image_2219.jpg,0.66,0.0,0.0
image_2220.jpg,1.0,0.0,0.0
image_2221.jpg,0.33,0.0,0.0
image_2223.jpg,1.0,0.0,0.0
image_2226.jpg,1.0,1.0,0.0
image_2232.jpg,1.0,0.0,0.0
image_2233.jpg,0.33,0.0,0.0
image_2241.jpg,0.66,0.0,0.0
image_2243.jpg,0.66,0.0,0.0
image_2244.jpg,1.0,0.0,0.0
image_2245.jpg,1.0,0.0,0.0
image_2248.jpg,0.66,0.0,0.0
image_2249.jpg,1.0,0.0,0.0
image_2254.jpg,1.0,0.0,0.0
image_2258.jpg,1.0,0.0,0.0
image_2279.jpg,1.0,0.0,0.0
image_2280.jpg,1.0,0.0,0.0
image_2281.jpg,1.0,0.0,0.0
image_2283.jpg,1.0,0.0,0.0
image_2285.jpg,1.0,0.0,0.0
image_2286.jpg,1.0,0.0,0.0
image_2287.jpg,1.0,0.0,0.0
image_2302.jpg,1.0,0.0,0.0
image_2306.jpg,1.0,0.0,0.0
image_2309.jpg,1.0,0.0,0.0
image_2318.jpg,1.0,0.0,0.0
image_2319.jpg,1.0,0.0,0.0
image_2326.jpg,1.0,0.0,0.0
image_2334.jpg,1.0,0.0,0.0
image_2335.jpg,1.0,0.0,0.0
image_2337.jpg,1.0,0.0,0.0
image_2343.jpg,1.0,0.0,0.0
image_2356.jpg,1.0,0.0,0.0
image_2363.jpg,1.0,0.0,0.0
image_2376.jpg,1.0,0.0,0.0
image_2377.jpg,1.0,0.0,0.0
image_2379.jpg,1.0,0.0,0.0
image_2380.jpg,0.0,1.0,0.0
image_2381.jpg,1.0,1.0,0.0
image_2383.jpg,0.0,1.0,0.0
image_2385.jpg,0.66,0.0,0.0
image_2386.jpg,0.0,1.0,0.0
image_2387.jpg,0.0,1.0,0.0
image_2388.jpg,0.66,1.0,0.0
image_2389.jpg,0.0,1.0,0.0
image_2390.jpg,0.0,1.0,0.0
image_2391.jpg,0.0,1.0,0.0
image_2392.jpg,0.0,1.0,0.0
image_2393.jpg,0.0,1.0,0.0
image_2394.jpg,0.0,1.0,0.0
image_2395.jpg,0.0,1.0,0.0
image_2396.jpg,0.0,1.0,0.0
image_2397.jpg,0.0,1.0,0.0
image_2398.jpg,0.0,1.0,0.0
image_2399.jpg,0.0,1.0,0.0
image_2400.jpg,0.0,1.0,0.0
image_2401.jpg,0.66,0.0,0.0
image_2402.jpg,0.0,1.0,0.0
image_2403.jpg,0.0,1.0,0.0
image_2404.jpg,0.0,1.0,0.0
image_2408.jpg,0.0,0.66,0.0
image_2410.jpg,0.0,1.0,0.0
image_2411.jpg,0.0,1.0,0.0
image_2412.jpg,0.0,1.0,0.0
image_2413.jpg,0.0,1.0,0.0
image_2414.jpg,0.0,1.0,0.0
image_2415.jpg,0.0,1.0,0.0
image_2416.jpg,0.0,1.0,0.0
image_2417.jpg,0.0,1.0,0.0
image_2418.jpg,0.0,1.0,0.0
image_2419.jpg,0.0,1.0,0.0
image_2420.jpg,0.0,1.0,0.0
image_2422.jpg,0.0,1.0,0.0
image_2425.jpg,1.0,0.0,0.0
image_2427.jpg,0.66,0.0,0.0
image_2428.jpg,0.66,0.0,0.0
image_2429.jpg,0.66,0.0,0.0
image_2430.jpg,0.0,1.0,0.0
image_2431.jpg,0.0,1.0,0.0
image_2432.jpg,0.0,1.0,0.0
image_2433.jpg,0.0,1.0,0.0
image_2434.jpg,0.0,1.0,0.0
image_2435.jpg,0.0,1.0,0.0
image_2436.jpg,0.0,1.0,0.0
image_2437.jpg,0.0,1.0,0.0
image_2438.jpg,0.0,1.0,0.0
image_2439.jpg,0.0,1.0,0.0
image_2443.jpg,1.0,0.0,0.0
image_2445.jpg,1.0,0.0,0.0
image_2446.jpg,1.0,0.0,0.0
image_2451.jpg,1.0,0.0,0.0
image_2452.jpg,1.0,0.0,0.0
image_2461.jpg,1.0,0.0,0.0
image_2470.jpg,0.33,0.0,0.0
image_2471.jpg,1.0,0.0,0.0
image_2472.jpg,1.0,0.0,0.0
0_image_0.jpg,0.33,0.0,0.66
1_image_0.jpg,0.33,0.0,0.66
2_image_0.jpg,0.33,0.0,0.66
0_image_1.jpg,0.33,0.0,0.66
1_image_1.jpg,0.33,0.0,0.66
2_image_1.jpg,0.33,0.0,0.66
0_image_10.jpg,0.66,0.33,0.0
1_image_10.jpg,0.66,0.33,0.0
2_image_10.jpg,0.66,0.33,0.0
0_image_100.jpg,1.0,0.0,0.0
2_image_1001.jpg,1.0,0.0,0.0
1_image_1002.jpg,1.0,0.0,0.0
0_image_1003.jpg,1.0,0.0,0.0
2_image_1005.jpg,1.0,0.0,0.0
0_image_1006.jpg,0.0,0.66,0.0
1_image_1006.jpg,0.0,0.66,0.0
2_image_1006.jpg,0.0,0.66,0.0
0_image_1007.jpg,0.33,0.33,0.0
1_image_1007.jpg,0.33,0.33,0.0
2_image_1007.jpg,0.33,0.33,0.0
0_image_1008.jpg,0.33,0.33,0.0
1_image_1008.jpg,0.33,0.33,0.0
2_image_1008.jpg,0.33,0.33,0.0
0_image_1009.jpg,0.33,1.0,0.0
1_image_1009.jpg,0.33,1.0,0.0
2_image_1009.jpg,0.33,1.0,0.0
0_image_101.jpg,1.0,0.0,0.0
0_image_1010.jpg,0.0,1.0,0.0
1_image_1010.jpg,0.0,1.0,0.0
2_image_1010.jpg,0.0,1.0,0.0
0_image_1011.jpg,0.33,0.66,0.0
1_image_1011.jpg,0.33,0.66,0.0
2_image_1011.jpg,0.33,0.66,0.0
0_image_1012.jpg,0.33,0.66,0.0
1_image_1012.jpg,0.33,0.66,0.0
