,image_name,good_0.0,good_0.33,good_0.66,good_1.0,crack_0.0,crack_0.33,crack_0.66,crack_1.0,corrossion_0.0,corrossion_0.33,corrossion_0.66,corrossion_1.0
406,image_670.jpg,0,1,0,0,1,0,0,0,0,1,0,0
407,image_673.jpg,0,0,1,0,0,1,0,0,1,0,0,0
408,image_677.jpg,0,1,0,0,1,0,0,0,0,0,1,0
409,image_678.jpg,0,1,0,0,1,0,0,0,0,0,1,0
410,image_679.jpg,0,1,0,0,1,0,0,0,0,1,0,0
411,image_681.jpg,0,0,0,1,1,0,0,0,0,1,0,0
412,image_686.jpg,0,1,0,0,1,0,0,0,0,0,1,0
413,image_691.jpg,0,1,0,0,1,0,0,0,0,0,1,0
414,image_693.jpg,0,1,0,0,1,0,0,0,0,0,1,0
415,image_697.jpg,0,1,0,0,1,0,0,0,0,1,0,0
416,image_699.jpg,1,0,0,0,1,0,0,0,0,0,0,1
417,image_700.jpg,1,0,0,0,1,0,0,0,0,0,0,1
418,image_702.jpg,0,0,1,0,1,0,0,0,0,0,1,0
419,image_703.jpg,0,0,1,0,1,0,0,0,0,0,1,0
420,image_704.jpg,0,0,0,1,1,0,0,0,0,1,0,0
421,image_706.jpg,1,0,0,0,1,0,0,0,0,0,0,1
422,image_707.jpg,1,0,0,0,0,0,0,1,1,0,0,0
423,image_708.jpg,0,1,0,0,1,0,0,0,0,0,1,0
424,image_709.jpg,0,1,0,0,1,0,0,0,0,1,0,0
425,image_715.jpg,1,0,0,0,0,0,0,1,1,0,0,0
426,image_722.jpg,1,0,0,0,0,0,0,1,1,0,0,0
427,image_723.jpg,1,0,0,0,1,0,0,0,0,0,0,1
428,image_725.jpg,0,1,0,0,1,0,0,0,0,1,0,0
429,image_726.jpg,0,1,0,0,1,0,0,0,0,0,1,0
430,image_733.jpg,0,0,1,0,1,0,0,0,0,1,0,0
431,image_736.jpg,0,0,0,1,0,1,0,0,1,0,0,0
432,image_744.jpg,1,0,0,0,1,0,0,0,0,0,0,1
433,image_752.jpg,0,1,0,0,1,0,0,0,0,0,1,0
434,image_755.jpg,1,0,0,0,1,0,0,0,0,0,0,1
435,image_757.jpg,0,0,0,1,0,1,0,0,1,0,0,0
436,image_759.jpg,1,0,0,0,1,0,0,0,0,0,0,1
437,image_766.jpg,1,0,0,0,0,0,0,1,1,0,0,0
438,image_770.jpg,0,1,0,0,1,0,0,0,0,1,0,0
439,image_772.jpg,0,1,0,0,1,0,0,0,0,1,0,0
440,image_773.jpg,0,0,1,0,1,0,0,0,0,1,0,0
441,image_774.jpg,0,0,1,0,1,0,0,0,0,1,0,0
442,image_775.jpg,0,0,1,0,1,0,0,0,0,1,0,0
443,image_778.jpg,1,0,0,0,1,0,0,0,0,0,0,1
444,image_782.jpg,1,0,0,0,1,0,0,0,0,0,0,1
445,image_786.jpg,0,0,1,0,1,0,0,0,0,1,0,0
446,image_788.jpg,0,1,0,0,1,0,0,0,0,1,0,0
447,image_794.jpg,1,0,0,0,1,0,0,0,0,0,0,1
448,image_796.jpg,1,0,0,0,1,0,0,0,0,0,0,1
449,image_797.jpg,1,0,0,0,1,0,0,0,0,0,0,1
450,image_799.jpg,0,0,1,0,1,0,0,0,0,1,0,0
451,image_800.jpg,1,0,0,0,0,0,0,1,1,0,0,0
452,image_801.jpg,0,1,0,0,1,0,0,0,0,1,0,0
453,image_802.jpg,1,0,0,0,1,0,0,0,0,0,0,1
454,image_806.jpg,0,1,0,0,1,0,0,0,0,0,1,0
455,image_810.jpg,1,0,0,0,1,0,0,0,0,0,0,1
456,image_811.jpg,0,0,1,0,1,0,0,0,0,1,0,0
457,image_813.jpg,1,0,0,0,0,0,0,1,1,0,0,0
458,image_817.jpg,0,0,1,0,1,0,0,0,0,1,0,0
459,image_818.jpg,1,0,0,0,1,0,0,0,0,0,0,1
460,image_819.jpg,0,1,0,0,0,0,1,0,1,0,0,0
461,image_821.jpg,1,0,0,0,1,0,0,0,0,0,1,0
462,image_822.jpg,0,1,0,0,1,0,0,0,0,1,0,0
463,image_823.jpg,0,0,1,0,1,0,0,0,0,1,0,0
464,image_825.jpg,1,0,0,0,1,0,0,0,0,0,0,1
465,image_827.jpg,0,0,1,0,0,0,1,0,1,0,0,0
466,image_828.jpg,1,0,0,0,1,0,0,0,0,0,0,1
467,image_830.jpg,0,0,0,1,1,0,0,0,1,0,0,0
468,image_832.jpg,0,0,0,1,1,0,0,0,1,0,0,0
469,image_834.jpg,0,0,0,1,1,0,0,0,1,0,0,0
470,image_835.jpg,0,0,0,1,0,1,0,0,1,0,0,0
471,image_836.jpg,0,0,1,0,1,0,0,0,0,1,0,0
472,image_837.jpg,0,0,0,1,1,0,0,0,1,0,0,0
473,image_841.jpg,0,0,0,1,1,0,0,0,1,0,0,0
474,image_842.jpg,0,1,0,0,1,0,0,0,0,1,0,0
475,image_843.jpg,1,0,0,0,1,0,0,0,0,0,1,0
476,image_845.jpg,0,1,0,0,1,0,0,0,0,0,1,0
477,image_846.jpg,0,0,1,0,0,1,0,0,1,0,0,0
478,image_847.jpg,0,0,1,0,0,0,1,0,1,0,0,0
479,image_848.jpg,1,0,0,0,1,0,0,0,0,0,1,0
480,image_849.jpg,0,1,0,0,1,0,0,0,0,0,1,0
481,image_851.jpg,1,0,0,0,1,0,0,0,0,0,1,0
482,image_853.jpg,1,0,0,0,1,0,0,0,0,0,0,1
483,image_855.jpg,0,0,0,1,0,1,0,0,1,0,0,0
484,image_856.jpg,1,0,0,0,1,0,0,0,0,0,1,0
485,image_857.jpg,1,0,0,0,1,0,0,0,0,0,0,1
486,image_858.jpg,0,1,0,0,1,0,0,0,0,0,1,0
487,image_859.jpg,0,0,0,1,1,0,0,0,1,0,0,0
488,image_861.jpg,0,0,0,1,1,0,0,0,1,0,0,0
489,image_863.jpg,0,0,1,0,1,0,0,0,0,1,0,0
490,image_865.jpg,0,0,0,1,1,0,0,0,1,0,0,0
491,image_867.jpg,0,0,1,0,1,0,0,0,0,1,0,0
492,image_869.jpg,0,0,0,1,1,0,0,0,1,0,0,0
493,image_870.jpg,0,1,0,0,1,0,0,0,0,1,0,0
494,image_871.jpg,0,0,0,1,1,0,0,0,1,0,0,0
495,image_872.jpg,0,0,1,0,1,0,0,0,0,1,0,0
496,image_873.jpg,0,0,0,1,1,0,0,0,1,0,0,0
497,image_875.jpg,0,0,0,1,1,0,0,0,1,0,0,0
498,image_877.jpg,0,0,1,0,1,0,0,0,0,1,0,0
499,image_878.jpg,0,0,0,1,1,0,0,0,1,0,0,0
500,image_879.jpg,0,0,1,0,1,0,0,0,0,1,0,0
501,image_880.jpg,0,0,0,1,1,0,0,0,1,0,0,0
502,image_882.jpg,0,0,0,1,1,0,0,0,1,0,0,0
503,image_884.jpg,0,0,0,1,1,0,0,0,1,0,0,0
504,image_886.jpg,0,1,0,0,1,0,0,0,1,0,0,0
505,image_906.jpg,0,0,1,0,0,0,1,0,1,0,0,0
506,image_920.jpg,0,0,1,0,0,0,1,0,1,0,0,0
507,image_929.jpg,0,0,1,0,0,0,0,1,1,0,0,0
508,image_942.jpg,0,0,1,0,0,0,1,0,1,0,0,0
509,image_947.jpg,0,0,1,0,0,0,0,1,1,0,0,0
510,image_952.jpg,0,0,1,0,0,1,0,0,1,0,0,0
511,image_968.jpg,0,0,1,0,0,1,0,0,1,0,0,0
512,image_971.jpg,0,0,1,0,0,0,1,0,1,0,0,0
513,image_977.jpg,0,0,1,0,0,0,1,0,1,0,0,0
514,image_978.jpg,0,0,1,0,0,1,0,0,1,0,0,0
515,image_986.jpg,1,0,0,0,0,0,0,1,1,0,0,0
516,image_988.jpg,0,0,1,0,0,1,0,0,1,0,0,0
517,image_1006.jpg,1,0,0,0,0,0,1,0,1,0,0,0
518,image_1007.jpg,0,1,0,0,0,1,0,0,1,0,0,0
519,image_1010.jpg,1,0,0,0,0,0,0,1,1,0,0,0
520,image_1012.jpg,0,1,0,0,0,0,1,0,1,0,0,0
521,image_1015.jpg,1,0,0,0,0,0,0,1,1,0,0,0
522,image_1016.jpg,0,0,1,0,0,0,1,0,1,0,0,0
523,image_1017.jpg,0,0,0,1,0,1,0,0,1,0,0,0
524,image_1021.jpg,1,0,0,0,0,0,0,1,1,0,0,0
525,image_1022.jpg,0,0,1,0,0,0,1,0,1,0,0,0
526,image_1029.jpg,0,0,0,1,0,0,1,0,1,0,0,0
527,image_1031.jpg,1,0,0,0,0,0,0,1,1,0,0,0
528,image_1033.jpg,0,0,0,1,0,0,1,0,1,0,0,0
529,image_1042.jpg,0,0,1,0,0,0,1,0,1,0,0,0
530,image_1046.jpg,0,1,0,0,0,1,0,0,1,0,0,0
531,image_1050.jpg,0,1,0,0,0,0,1,0,1,0,0,0
532,image_1051.jpg,0,0,1,0,0,1,0,0,1,0,0,0
533,image_1054.jpg,0,0,0,1,0,1,0,0,1,0,0,0
534,image_1059.jpg,0,0,1,0,0,1,0,0,1,0,0,0
535,image_1061.jpg,0,0,1,0,0,1,0,0,1,0,0,0
536,image_1064.jpg,0,0,1,0,0,1,0,0,1,0,0,0
537,image_1077.jpg,1,0,0,0,0,0,0,1,1,0,0,0
538,image_1084.jpg,0,0,0,1,0,1,0,0,1,0,0,0
539,image_1111.jpg,0,0,0,1,0,1,0,0,1,0,0,0
540,image_1126.jpg,0,0,1,0,0,1,0,0,1,0,0,0
541,image_1128.jpg,0,0,1,0,0,1,0,0,1,0,0,0
542,image_1129.jpg,0,1,0,0,0,0,0,1,1,0,0,0
543,image_1131.jpg,0,1,0,0,0,0,0,1,1,0,0,0
544,image_1132.jpg,1,0,0,0,0,0,1,0,1,0,0,0
545,image_1135.jpg,0,0,1,0,0,1,0,0,1,0,0,0
546,image_1138.jpg,0,0,1,0,0,0,0,1,1,0,0,0
547,image_1139.jpg,0,0,0,1,0,1,0,0,1,0,0,0
548,image_1142.jpg,1,0,0,0,0,0,0,1,1,0,0,0
549,image_1143.jpg,0,1,0,0,0,0,1,0,1,0,0,0
550,image_1145.jpg,1,0,0,0,0,0,0,1,1,0,0,0
551,image_1147.jpg,0,1,0,0,0,1,0,0,1,0,0,0
552,image_1150.jpg,1,0,0,0,0,0,0,1,1,0,0,0
553,image_1152.jpg,0,0,1,0,0,1,0,0,1,0,0,0
554,image_1154.jpg,0,1,0,0,0,0,1,0,1,0,0,0
555,image_1155.jpg,0,1,0,0,0,0,0,1,1,0,0,0
556,image_1158.jpg,0,0,0,1,0,1,0,0,1,0,0,0
557,image_1161.jpg,0,0,1,0,0,1,0,0,1,0,0,0
558,image_1164.jpg,0,0,1,0,0,0,0,1,1,0,0,0
559,image_1166.jpg,1,0,0,0,0,0,0,1,1,0,0,0
560,image_1168.jpg,0,1,0,0,0,0,1,0,1,0,0,0
561,image_1169.jpg,1,0,0,0,0,0,0,1,1,0,0,0
562,image_1170.jpg,0,0,1,0,0,1,0,0,1,0,0,0
563,image_1173.jpg,0,0,1,0,0,0,0,1,1,0,0,0
564,image_1175.jpg,0,0,0,1,0,0,0,1,1,0,0,0
565,image_1176.jpg,0,0,0,1,0,1,0,0,1,0,0,0
566,image_1179.jpg,0,1,0,0,0,1,0,0,1,0,0,0
567,image_1181.jpg,0,0,1,0,0,1,0,0,1,0,0,0
568,image_1183.jpg,0,0,0,1,0,1,0,0,1,0,0,0
569,image_1185.jpg,0,0,0,1,0,1,0,0,1,0,0,0
570,image_1191.jpg,0,0,0,1,0,1,0,0,1,0,0,0
571,image_1193.jpg,0,0,1,0,0,1,0,0,1,0,0,0
572,image_1194.jpg,0,1,0,0,0,0,0,1,1,0,0,0
573,image_1196.jpg,0,1,0,0,0,0,0,1,1,0,0,0
574,image_1199.jpg,1,0,0,0,0,0,0,1,1,0,0,0
575,image_1200.jpg,0,0,0,1,0,1,0,0,1,0,0,0
576,image_1203.jpg,0,0,1,0,0,1,0,0,1,0,0,0
577,image_1204.jpg,0,0,1,0,0,0,0,1,1,0,0,0
578,image_1207.jpg,0,1,0,0,0,0,0,1,1,0,0,0
579,image_1208.jpg,0,0,1,0,0,1,0,0,1,0,0,0
580,image_1213.jpg,0,1,0,0,0,0,0,1,1,0,0,0
581,image_1215.jpg,0,0,1,0,0,1,0,0,1,0,0,0
582,image_1217.jpg,1,0,0,0,0,0,0,1,1,0,0,0
583,image_1220.jpg,0,1,0,0,0,0,0,1,1,0,0,0
584,image_1224.jpg,0,1,0,0,0,1,0,0,1,0,0,0
585,image_1225.jpg,0,1,0,0,0,0,1,0,1,0,0,0
586,image_1229.jpg,1,0,0,0,0,0,0,1,1,0,0,0
587,image_1232.jpg,0,0,1,0,0,1,0,0,1,0,0,0
588,image_1234.jpg,1,0,0,0,0,0,0,1,1,0,0,0
589,image_1236.jpg,0,0,1,0,0,1,0,0,1,0,0,0
590,image_1238.jpg,0,1,0,0,0,0,0,1,1,0,0,0
591,image_1242.jpg,0,0,0,1,0,1,0,0,1,0,0,0
592,image_1244.jpg,0,0,1,0,0,0,0,1,1,0,0,0
593,image_1247.jpg,0,0,1,0,0,1,0,0,1,0,0,0
594,image_1251.jpg,0,1,0,0,0,0,1,0,1,0,0,0
595,image_1252.jpg,0,0,1,0,0,1,0,0,1,0,0,0
596,image_1253.jpg,1,0,0,0,0,0,0,1,1,0,0,0
597,image_1257.jpg,1,0,0,0,0,0,1,0,1,0,0,0
598,image_1259.jpg,1,0,0,0,0,0,0,1,1,0,0,0
599,image_1261.jpg,0,1,0,0,0,0,0,1,1,0,0,0
600,image_1262.jpg,0,0,0,1,0,1,0,0,1,0,0,0
601,image_1264.jpg,1,0,0,0,0,0,0,1,1,0,0,0
602,image_1267.jpg,1,0,0,0,0,0,1,0,1,0,0,0
603,image_1270.jpg,1,0,0,0,0,0,0,1,1,0,0,0
604,image_1272.jpg,0,1,0,0,0,1,0,0,1,0,0,0
605,image_1278.jpg,1,0,0,0,0,0,0,1,1,0,0,0
606,image_1280.jpg,1,0,0,0,0,0,0,1,1,0,0,0
607,image_1285.jpg,1,0,0,0,0,0,0,1,1,0,0,0
608,image_1286.jpg,1,0,0,0,0,0,1,0,1,0,0,0
609,image_1288.jpg,1,0,0,0,0,0,0,1,1,0,0,0
610,image_1290.jpg,1,0,0,0,0,0,0,1,1,0,0,0
611,image_1293.jpg,0,1,0,0,0,0,0,1,1,0,0,0
612,image_1295.jpg,0,0,1,0,0,0,0,1,1,0,0,0
613,image_1298.jpg,0,1,0,0,0,1,0,0,1,0,0,0
614,image_1300.jpg,1,0,0,0,0,0,0,1,1,0,0,0
615,image_1302.jpg,0,0,0,1,0,1,0,0,1,0,0,0
616,image_1342.jpg,0,0,1,0,0,1,0,0,1,0,0,0
617,image_1366.jpg,1,0,0,0,0,0,0,1,1,0,0,0
618,image_1368.jpg,1,0,0,0,0,0,0,1,1,0,0,0
619,image_1370.jpg,1,0,0,0,0,0,1,0,1,0,0,0
620,image_1372.jpg,1,0,0,0,0,0,0,1,1,0,0,0
621,image_1375.jpg,0,0,1,0,0,0,0,1,1,0,0,0
622,image_1376.jpg,0,0,1,0,0,1,0,0,1,0,0,0
623,image_1379.jpg,0,1,0,0,0,1,0,0,1,0,0,0
624,image_1380.jpg,0,1,0,0,0,0,0,1,1,0,0,0
625,image_1382.jpg,0,1,0,0,0,0,1,0,1,0,0,0
626,image_1383.jpg,0,1,0,0,0,0,0,1,1,0,0,0
627,image_1391.jpg,0,0,1,0,0,1,0,0,1,0,0,0
628,image_1404.jpg,0,0,0,1,0,1,0,0,1,0,0,0
629,image_1406.jpg,1,0,0,0,1,0,0,0,0,0,0,1
630,image_1408.jpg,0,1,0,0,0,0,0,1,1,0,0,0
631,image_1417.jpg,0,0,1,0,0,1,0,0,1,0,0,0
632,image_1426.jpg,1,0,0,0,0,0,0,1,1,0,0,0
633,image_1431.jpg,0,1,0,0,0,1,0,0,1,0,0,0
634,image_1433.jpg,0,1,0,0,0,0,0,1,1,0,0,0
635,image_1437.jpg,0,0,1,0,0,1,0,0,1,0,0,0
636,image_1439.jpg,0,0,0,1,0,1,0,0,1,0,0,0
637,image_1445.jpg,0,0,1,0,0,1,0,0,1,0,0,0
638,image_1458.jpg,0,0,1,0,0,1,0,0,1,0,0,0
639,image_1460.jpg,0,0,1,0,0,1,0,0,1,0,0,0
640,image_1461.jpg,0,0,1,0,0,0,1,0,1,0,0,0
641,image_1465.jpg,0,0,0,1,0,1,0,0,1,0,0,0
642,image_1467.jpg,1,0,0,0,0,0,0,1,1,0,0,0
643,image_1477.jpg,0,0,0,1,1,0,0,0,0,1,0,0
644,image_1478.jpg,0,0,0,1,0,1,0,0,1,0,0,0
645,image_1503.jpg,0,0,0,1,0,1,0,0,1,0,0,0
646,image_1507.jpg,0,0,0,1,0,1,0,0,1,0,0,0
647,image_1524.jpg,0,0,0,1,0,1,0,0,1,0,0,0
648,image_1546.jpg,0,0,1,0,1,0,0,0,0,1,0,0
649,image_1548.jpg,0,0,0,1,1,0,0,0,0,1,0,0
650,image_1551.jpg,0,1,0,0,0,0,0,1,1,0,0,0
651,image_1552.jpg,0,1,0,0,0,0,1,0,1,0,0,0
652,image_1558.jpg,0,0,1,0,1,0,0,0,0,1,0,0
653,image_1563.jpg,0,0,1,0,0,0,0,1,1,0,0,0
654,image_1565.jpg,0,1,0,0,0,0,1,0,1,0,0,0
655,image_1571.jpg,0,0,0,1,0,1,0,0,1,0,0,0
656,image_1577.jpg,0,0,1,0,0,0,0,1,1,0,0,0
657,image_1599.jpg,0,0,0,1,0,1,0,0,1,0,0,0
658,image_1607.jpg,0,1,0,0,0,1,0,0,1,0,0,0
659,image_1616.jpg,0,0,1,0,0,1,0,0,1,0,0,0
660,image_1618.jpg,0,0,1,0,0,1,0,0,1,0,0,0
661,image_1620.jpg,0,0,1,0,0,0,1,0,1,0,0,0
662,image_1623.jpg,0,0,1,0,0,1,0,0,1,0,0,0
663,image_1625.jpg,0,1,0,0,0,1,0,0,1,0,0,0
664,image_1627.jpg,0,0,1,0,0,1,0,0,1,0,0,0
665,image_1629.jpg,0,0,1,0,0,1,0,0,1,0,0,0
666,image_1632.jpg,1,0,0,0,0,0,1,0,1,0,0,0
667,image_1634.jpg,0,1,0,0,0,0,1,0,1,0,0,0
668,image_1636.jpg,0,0,1,0,0,0,0,1,1,0,0,0
669,image_1638.jpg,0,0,1,0,0,1,0,0,1,0,0,0
670,image_1640.jpg,0,1,0,0,0,0,1,0,1,0,0,0
671,image_1643.jpg,0,0,1,0,0,1,0,0,1,0,0,0
672,image_1647.jpg,1,0,0,0,0,0,0,1,1,0,0,0
673,image_1648.jpg,0,0,1,0,0,1,0,0,1,0,0,0
674,image_1650.jpg,0,1,0,0,0,0,1,0,1,0,0,0
675,image_1652.jpg,1,0,0,0,0,0,1,0,1,0,0,0
676,image_1655.jpg,0,1,0,0,0,0,1,0,1,0,0,0
677,image_1657.jpg,0,1,0,0,0,0,0,1,1,0,0,0
678,image_1663.jpg,0,0,1,0,0,1,0,0,1,0,0,0
679,image_1677.jpg,0,0,0,1,0,1,0,0,1,0,0,0
680,image_1701.jpg,0,0,0,1,0,1,0,0,1,0,0,0
681,image_1862.jpg,0,0,1,0,0,1,0,0,1,0,0,0
682,image_1873.jpg,0,0,1,0,0,0,1,0,1,0,0,0
683,image_1893.jpg,0,0,1,0,0,1,0,0,1,0,0,0
684,image_1909.jpg,0,0,0,1,0,1,0,0,1,0,0,0
685,image_1985.jpg,0,0,0,1,1,0,0,0,0,1,0,0
686,image_1986.jpg,0,0,0,1,1,0,0,0,0,1,0,0
687,image_1988.jpg,0,0,0,1,1,0,0,0,0,1,0,0
688,image_2068.jpg,0,0,1,0,0,1,0,0,1,0,0,0
689,image_2073.jpg,0,0,0,1,0,1,0,0,1,0,0,0
690,image_2090.jpg,0,0,0,1,1,0,0,0,0,1,0,0
691,image_2161.jpg,0,0,0,1,0,1,0,0,1,0,0,0
692,image_2226.jpg,0,0,0,1,0,0,0,1,1,0,0,0
693,image_2381.jpg,0,0,0,1,0,0,0,1,1,0,0,0
694,image_2386.jpg,1,0,0,0,0,0,0,1,1,0,0,0
695,image_2388.jpg,0,0,1,0,0,0,0,1,1,0,0,0
696,image_2390.jpg,1,0,0,0,0,0,0,1,1,0,0,0
697,image_2392.jpg,1,0,0,0,0,0,0,1,1,0,0,0
698,image_2394.jpg,1,0,0,0,0,0,0,1,1,0,0,0
699,image_2396.jpg,1,0,0,0,0,0,0,1,1,0,0,0
700,image_2398.jpg,1,0,0,0,0,0,0,1,1,0,0,0
701,image_2400.jpg,1,0,0,0,0,0,0,1,1,0,0,0
702,image_2403.jpg,1,0,0,0,0,0,0,1,1,0,0,0
703,image_2407.jpg,0,0,0,1,1,0,0,0,1,0,0,0
704,image_2410.jpg,1,0,0,0,0,0,0,1,1,0,0,0
705,image_2412.jpg,1,0,0,0,0,0,0,1,1,0,0,0
706,image_2414.jpg,1,0,0,0,0,0,0,1,1,0,0,0
707,image_2415.jpg,1,0,0,0,0,0,0,1,1,0,0,0
708,image_2416.jpg,1,0,0,0,0,0,0,1,1,0,0,0
709,image_2417.jpg,1,0,0,0,0,0,0,1,1,0,0,0
710,image_2418.jpg,1,0,0,0,0,0,0,1,1,0,0,0
711,image_2420.jpg,1,0,0,0,0,0,0,1,1,0,0,0
712,image_2421.jpg,0,0,0,1,1,0,0,0,1,0,0,0
713,image_2424.jpg,0,0,0,1,1,0,0,0,1,0,0,0
714,image_2426.jpg,0,0,0,1,1,0,0,0,1,0,0,0
715,image_2428.jpg,0,0,1,0,1,0,0,0,1,0,0,0
716,image_2430.jpg,1,0,0,0,0,0,0,1,1,0,0,0
717,image_2431.jpg,1,0,0,0,0,0,0,1,1,0,0,0
718,image_2432.jpg,1,0,0,0,0,0,0,1,1,0,0,0
719,image_2433.jpg,1,0,0,0,0,0,0,1,1,0,0,0
720,image_2434.jpg,1,0,0,0,0,0,0,1,1,0,0,0
721,image_2436.jpg,1,0,0,0,0,0,0,1,1,0,0,0
722,image_2438.jpg,1,0,0,0,0,0,0,1,1,0,0,0
723,image_2440.jpg,0,0,0,1,1,0,0,0,1,0,0,0
724,image_2442.jpg,0,0,0,1,1,0,0,0,1,0,0,0
725,image_2444.jpg,0,0,0,1,1,0,0,0,1,0,0,0
726,image_2446.jpg,0,0,0,1,1,0,0,0,1,0,0,0
727,image_2447.jpg,0,0,0,1,1,0,0,0,1,0,0,0
728,image_2448.jpg,0,0,0,1,1,0,0,0,1,0,0,0
729,image_2449.jpg,0,0,0,1,1,0,0,0,1,0,0,0
730,image_2450.jpg,0,0,0,1,1,0,0,0,1,0,0,0
731,image_2451.jpg,0,0,0,1,1,0,0,0,1,0,0,0
732,image_2452.jpg,0,0,0,1,1,0,0,0,1,0,0,0
733,image_2453.jpg,0,0,0,1,1,0,0,0,1,0,0,0
734,image_2454.jpg,0,0,0,1,1,0,0,0,1,0,0,0
735,image_2455.jpg,0,0,0,1,1,0,0,0,1,0,0,0
736,image_2456.jpg,0,0,0,1,1,0,0,0,1,0,0,0
737,image_2457.jpg,0,0,0,1,1,0,0,0,1,0,0,0
738,image_2458.jpg,0,0,0,1,1,0,0,0,1,0,0,0
739,image_2459.jpg,0,0,0,1,1,0,0,0,1,0,0,0
740,image_2460.jpg,0,0,0,1,1,0,0,0,1,0,0,0
741,image_2462.jpg,0,0,0,1,1,0,0,0,1,0,0,0
742,image_2464.jpg,0,0,0,1,1,0,0,0,1,0,0,0
743,image_2466.jpg,0,0,0,1,1,0,0,0,1,0,0,0
744,image_2468.jpg,0,0,0,1,1,0,0,0,1,0,0,0
745,image_2470.jpg,0,1,0,0,1,0,0,0,1,0,0,0
746,image_2471.jpg,0,0,0,1,1,0,0,0,1,0,0,0
747,image_2472.jpg,0,0,0,1,1,0,0,0,1,0,0,0
748,image_2473.jpg,0,0,0,1,1,0,0,0,1,0,0,0
749,0_image_0.jpg,0,1,0,0,1,0,0,0,0,0,1,0
750,1_image_0.jpg,0,1,0,0,1,0,0,0,0,0,1,0
751,2_image_0.jpg,0,1,0,0,1,0,0,0,0,0,1,0
752,0_image_1.jpg,0,1,0,0,1,0,0,0,0,0,1,0
753,1_image_1.jpg,0,1,0,0,1,0,0,0,0,0,1,0
754,2_image_1.jpg,0,1,0,0,1,0,0,0,0,0,1,0
755,0_image_2.jpg,0,0,0,1,1,0,0,0,1,0,0,0
756,1_image_2.jpg,0,0,0,1,1,0,0,0,1,0,0,0
757,2_image_2.jpg,0,0,0,1,1,0,0,0,1,0,0,0
758,0_image_3.jpg,0,1,0,0,1,0,0,0,0,0,1,0
759,1_image_3.jpg,0,1,0,0,1,0,0,0,0,0,1,0
760,2_image_3.jpg,0,1,0,0,1,0,0,0,0,0,1,0
761,0_image_4.jpg,0,1,0,0,1,0,0,0,0,0,1,0
762,1_image_4.jpg,0,1,0,0,1,0,0,0,0,0,1,0
763,2_image_4.jpg,0,1,0,0,1,0,0,0,0,0,1,0
764,0_image_5.jpg,0,0,1,0,1,0,0,0,0,1,0,0
765,1_image_5.jpg,0,0,1,0,1,0,0,0,0,1,0,0
766,2_image_5.jpg,0,0,1,0,1,0,0,0,0,1,0,0
767,0_image_6.jpg,0,0,0,1,1,0,0,0,1,0,0,0
768,1_image_6.jpg,0,0,0,1,1,0,0,0,1,0,0,0
769,2_image_6.jpg,0,0,0,1,1,0,0,0,1,0,0,0
770,0_image_7.jpg,0,0,0,1,0,1,0,0,1,0,0,0
771,1_image_7.jpg,0,0,0,1,0,1,0,0,1,0,0,0
772,2_image_7.jpg,0,0,0,1,0,1,0,0,1,0,0,0
773,0_image_9.jpg,0,1,0,0,1,0,0,0,0,1,0,0
774,1_image_9.jpg,0,1,0,0,1,0,0,0,0,1,0,0
775,2_image_9.jpg,0,1,0,0,1,0,0,0,0,1,0,0
776,0_image_13.jpg,0,0,0,1,1,0,0,0,1,0,0,0
777,1_image_13.jpg,0,0,0,1,1,0,0,0,1,0,0,0
778,2_image_13.jpg,0,0,0,1,1,0,0,0,1,0,0,0
779,0_image_14.jpg,1,0,0,0,1,0,0,0,0,0,0,1
780,1_image_14.jpg,1,0,0,0,1,0,0,0,0,0,0,1
781,2_image_14.jpg,1,0,0,0,1,0,0,0,0,0,0,1
782,0_image_15.jpg,0,0,0,1,1,0,0,0,1,0,0,0
783,1_image_15.jpg,0,0,0,1,1,0,0,0,1,0,0,0
784,2_image_15.jpg,0,0,0,1,1,0,0,0,1,0,0,0
785,0_image_17.jpg,0,0,0,1,1,0,0,0,1,0,0,0
786,1_image_17.jpg,0,0,0,1,1,0,0,0,1,0,0,0
787,2_image_17.jpg,0,0,0,1,1,0,0,0,1,0,0,0
788,0_image_18.jpg,0,1,0,0,1,0,0,0,0,0,1,0
789,1_image_18.jpg,0,1,0,0,1,0,0,0,0,0,1,0
790,2_image_18.jpg,0,1,0,0,1,0,0,0,0,0,1,0
791,0_image_19.jpg,0,0,0,1,1,0,0,0,1,0,0,0
792,1_image_19.jpg,0,0,0,1,1,0,0,0,1,0,0,0
793,2_image_19.jpg,0,0,0,1,1,0,0,0,1,0,0,0
794,0_image_20.jpg,0,1,0,0,1,0,0,0,0,0,1,0
795,1_image_20.jpg,0,1,0,0,1,0,0,0,0,0,1,0
796,2_image_20.jpg,0,1,0,0,1,0,0,0,0,0,1,0
797,0_image_21.jpg,0,0,1,0,1,0,0,0,0,1,0,0
798,1_image_21.jpg,0,0,1,0,1,0,0,0,0,1,0,0
799,2_image_21.jpg,0,0,1,0,1,0,0,0,0,1,0,0
800,0_image_22.jpg,0,0,1,0,1,0,0,0,0,1,0,0
801,1_image_22.jpg,0,0,1,0,1,0,0,0,0,1,0,0
802,2_image_22.jpg,0,0,1,0,1,0,0,0,0,1,0,0
803,0_image_23.jpg,0,0,0,1,1,0,0,0,1,0,0,0
